,lemma,form,tags,family,language
1923,tyweʔn,tyweʔn²⁴,V;PROSP;3,4,4
1924,tʔin,ntʔin²¹,V;PROG;1,4,4
1925,xnyi,xnyi²¹,V;PROSP;1,4,4
1926,ʔa,kwʔa³ᐟ,V;PROSP;2,4,4
1927,kitzi,nkitzi¹,V;PFV;2,4,4
1928,tyʔwi,yʔwi³ᐟ,V;PFV;2,4,4
1929,kiʔu,nkiʔu²³,V;HAB;1,4,4
1930,lyu,nkilyu²,V;PROG;2,4,4
1931,naʔ,naʔ⁴³,V;PROG;1,4,4
1932,kya,nkya²⁴,V;HAB;3,4,4
1933,jyu,ntjyu²¹,V;HAB;3,4,4
1934,na,nkina²,V;PROG;2,4,4
1935,so:ʔ,nwsoʔ¹,V;PFV;2,4,4
1936,tyʔwa,tyʔwa²,V;PROSP;2,4,4
1937,tywi,ntywi⁴³,V;HAB;3,4,4
1938,tyʔo,ntyʔo²¹,V;HAB;1,4,4
1939,ʔya,wʔya¹,V;PFV;2,4,4
1940,tykwaʔ,ntykwaʔ³ᐟ,V;PROG;2,4,4
1941,skwan,nxkwan³,V;HAB;3,4,4
1942,ʔo,kʔo²⁴,V;PROSP;3,4,4
1943,jnya,jnya³,V;HAB;1,4,4
1944,ten,nten⁴³,V;PROG;1,4,4
1945,sʔwa,nsʔwa⁴³,V;HAB;1,4,4
1946,tzaʔ,nchaʔ³ᐟ,V;HAB;2,4,4
1947,tywiʔ,nwtywiʔ¹,V;PFV;2,4,4
1948,sʔya,nsʔya²,V;PROG;1,4,4
1949,stun,nxtun³,V;HAB;3,4,4
1950,ni,ni⁴³,V;HAB;3,4,4
1951,xʔya,nxʔya³,V;HAB;1,4,4
1952,xne,nxne⁴³,V;HAB;1,4,4
1953,ʔa,nkwʔa⁴³,V;PFV;1,4,4
1954,xna,nxna³ᐟ,V;HAB;3,4,4
1955,ta,nkita/ntta²,V;PROG;3,4,4
1956,tkwi,ntykwi²¹,V;HAB;1,4,4
1957,kine,nkine²⁴,V;PFV;3,4,4
1958,sʔi,nwsʔi²³,V;PFV;3,4,4
1959,tywi,tywi²¹,V;PROSP;1,4,4
1960,laʔ,nkwlaʔ²,V;PFV;2,4,4
1961,jkuʔn,jkuʔn²⁴,V;PROSP;3,4,4
1962,ʔya,kiʔya⁴³,V;PROSP;1,4,4
1963,jnyi,jnyi³,V;PROSP;1,4,4
1964,ti,kiti²¹,V;PROSP;1,4,4
1965,tzuʔ,nwtzuʔ³ᐟ,V;PFV;3,4,4
1966,xlyu,nxlyu²,V;HAB;2,4,4
1967,jyʔan,ntjyʔan²,V;PROG;2,4,4
1968,laʔ,ylaʔ¹,V;PFV;1,4,4
1969,tjin,tjin²⁴,V;PROSP;3,4,4
1970,jkwi,njykwi³ᐟ,V;HAB;2,4,4
1971,chuʔ,nchuʔ³,V;HAB;3,4,4
1972,tjin,ntjin²⁴,V;HAB;3,4,4
1973,ʔya,nkwʔya¹,V;PFV;2,4,4
1974,tkwi,ntkwi¹,V;PROG;3,4,4
1975,kya,nkya/nkiʔan²,V;PFV;1,4,4
1976,tkun,tkun⁴³,V;PROSP;1,4,4
1977,xlyu,nxlyu²,V;PROG;3,4,4
1978,skwin,xkwin²,V;PROSP;3,4,4
1979,kitzi,nkitzi²³,V;PFV;1,4,4
1980,kisa,nkisa³,V;HAB;3,4,4
1981,xʔan,nwxʔan¹,V;PFV;3,4,4
1982,skwin,nskwin³ᐟ,V;PROG;2,4,4
1983,la,ntlya³,V;HAB;3,4,4
1984,xʔo,nwxʔo¹²,V;PFV;1,4,4
1985,xkuʔ,nxkuʔ¹²,V;PROG;3,4,4
1986,tiya,nwtiya²,V;PFV;2,4,4
1987,tʔin,ntyʔin²¹,V;HAB;1,4,4
1988,tzuʔ,kwtzuʔ/kitzuʔ²⁴,V;PROSP;3,4,4
1989,naʔ,kinaʔ²¹,V;PROSP;3,4,4
1990,kinaʔ,nkinaʔ¹²,V;HAB;3,4,4
1991,tyka,ntyka¹,V;HAB;2,4,4
1992,sʔwe,nsʔwe²⁴,V;HAB;3,4,4
1993,kwen,ntykwen³ᐟ,V;HAB;3,4,4
1994,jlyo,nkwjlyo²,V;PFV;3,4,4
1995,tykwan,tykwan¹,V;PROSP;3,4,4
1996,skwa,nskwa¹,V;PROG;2,4,4
1997,tkwiʔ,nwtkwiʔ²¹,V;PFV;1,4,4
1998,jaʔ,ljaʔ³ᐟ,V;PROG;2,4,4
1999,tykwi,nwtykwi¹,V;PFV;3,4,4
2000,yaʔ,nkwyaʔ²³,V;PFV;3,4,4
2001,aʔ,ntiyaʔ³ᐟ,V;HAB;2,4,4
2002,tjin,ntjin¹,V;PROG;2,4,4
2003,tkwi,"nwtkwi, nkkwi³ᐟ",V;PFV;2,4,4
2004,xʔwa,nwxʔwa²¹,V;PFV;1,4,4
2005,xʔun,nwxʔun²¹,V;PFV;1,4,4
2006,jaʔ,yjaʔ³ᐟ,V;PFV;3,4,4
2007,kijaʔn,kijaʔn¹,V;PROSP;2,4,4
2008,tyka,ntyka⁴³,V;PROG;1,4,4
2009,tzaʔ,nkitzaʔ³ᐟ,V;PROG;3,4,4
2010,kitiʔ,kitiʔ³ᐟ,V;PROSP;2,4,4
2011,nyi,nyi³ᐟ,V;HAB;2,4,4
2012,ku,ntyku²,V;PROG;3,4,4
2013,tziʔ,nkitziʔ¹²,V;PROG;3,4,4
2014,tiya,ntiya²⁴,V;HAB;3,4,4
2015,xʔwa,nwxʔwa²,V;PFV;2,4,4
2016,kyoʔ,nkyoʔ¹²,V;PFV;3,4,4
2017,ʔyu,kiʔyu⁴³,V;PROSP;1,4,4
2018,nyi,nwnyi³ᐟ,V;PFV;2,4,4
2019,jkuʔn,njkuʔn³ᐟ,V;HAB;2,4,4
2020,jaʔ,ljaʔ²¹,V;PROG;1,4,4
2021,tzen,kwtzen³,V;PROSP;1,4,4
2022,kija,nkija²³,V;PFV;1,4,4
2023,tykwin,ntykwin³ᐟ,V;PROG;2,4,4
2024,sʔan,xʔan³,V;PROSP;3,4,4
2025,ʔya,kiʔya³ᐟ,V;PROSP;2,4,4
2026,yjwi,nyjwi³,V;HAB;1,4,4
2027,cha,ncha¹,V;PROG;3,4,4
2028,kilyu,nkwlyu¹²,V;PFV;1,4,4
2029,tykun,ntykun³ᐟ,V;HAB;2,4,4
2030,sʔna,sʔna²¹,V;PROSP;3,4,4
2031,sla,nsla¹,V;PROG;3,4,4
2032,tyi,nkwtyi³ᐟ,V;PFV;2,4,4
2033,sna,nsna⁴³,V;PROG;1,4,4
2034,jkuʔn,njkuʔn²,V;PROG;3,4,4
2035,nʔa,nyʔan⁴³,V;PROSP;1,4,4
2036,kitun,nkitun²,V;HAB;3,4,4
2037,tykwin,ntykwin³ᐟ,V;HAB;2,4,4
2038,ta,nkwta/nwtta³,V;PFV;3,4,4
2039,snyi,xnyi³,V;PROSP;1,4,4
2040,kiten,nkiten¹,V;PROG;2,4,4
2041,tkun,ntkun¹,V;PROG;2,4,4
2042,ʔya,ntiʔya²,V;PROG;2,4,4
2043,tyʔwi,yʔwi³,V;PFV;3,4,4
2044,joʔ,kjoʔ²¹,V;PROSP;1,4,4
2045,kyan,kyan⁴³,V;PROSP;1,4,4
2046,sʔya,xʔya²¹,V;PROSP;3,4,4
2047,tza,nttza⁴³,V;HAB;1,4,4
2048,o,ntiyo²⁴,V;HAB;3,4,4
2049,ta,ta³,V;PROSP;1,4,4
2050,tʔwa,tyʔwa³ᐟ,V;PROSP;2,4,4
2051,xʔwa,nwxʔwa³ᐟ,V;PFV;2,4,4
2052,sʔwi,yʔwi³,V;PFV;3,4,4
2053,jya,nkwjya⁴³,V;PFV;1,4,4
2054,ʔa,lʔa²⁴,V;HAB;3,4,4
2055,xkwi,nxkwi³ᐟ,V;HAB;2,4,4
2056,chu,nwchu³ᐟ,V;PFV;2,4,4
2057,tykuʔn,ntykuʔn³ᐟ,V;HAB;2,4,4
2058,tiʔun,tyʔun³,V;PROSP;3,4,4
2059,ni,nwni²¹,V;PFV;1,4,4
2060,ten,nten³ᐟ,V;HAB;2,4,4
2061,xkwan,xkwan:¹,V;PROSP;2,4,4
2062,ti,nkiti²¹,V;HAB;1,4,4
2063,xʔo,nxʔo¹²,V;HAB;3,4,4
2064,tyiʔ,nttyiʔ³,V;HAB;1,4,4
2065,kisa,kisa³,V;PROSP;1,4,4
2066,sʔan,nsʔan³ᐟ,V;PROG;2,4,4
2067,tiya,nwtiya²,V;PFV;1,4,4
2068,ʔu,ntiʔu¹²,V;PROG;1,4,4
2069,ʔya,ntiʔya⁴³,V;HAB;1,4,4
2070,tʔin,nwtʔin³,V;PFV;3,4,4
2071,stan,nwstan²⁴,V;PFV;3,4,4
2072,skwin,nskwin¹,V;PROG;3,4,4
2073,tyiʔn,nwtyyiʔn³ᐟ,V;PFV;3,4,4
2074,xoʔ,nxoʔ¹²,V;HAB;1,4,4
2075,xʔwa,xʔwa¹²,V;PROSP;3,4,4
2076,sla,nsla³,V;HAB;1,4,4
2077,na,nya:³ᐟ,V;PROSP;2,4,4
2078,jnyi,jnyi²,V;PROG;1,4,4
2079,tkun,ntkun²⁴,V;HAB;3,4,4
2080,ji,kwji³ᐟ,V;PROSP;2,4,4
2081,tyʔwa,nwtyʔwa¹²,V;PFV;1,4,4
2082,skwi,nskwi²,V;PROG;1,4,4
2083,la,la²⁴,V;PROG;3,4,4
2084,skaʔn,nskaʔn⁴³,V;HAB;1,4,4
2085,tʔan,tʔan³ᐟ,V;PROSP;2,4,4
2086,tʔan,tʔan³,V;PROSP;1,4,4
2087,ta,kta (/kwta?)³,V;PROSP;3,4,4
2088,tkwi,nwtkwi³,V;PFV;1,4,4
2089,kitzaʔ,nkitzaʔ²⁴,V;HAB;3,4,4
2090,xkwi,xkwi³ᐟ,V;PROSP;2,4,4
2091,we,ntywe²,V;PROG;1,4,4
2092,na,yna²,V;PFV;2,4,4
2093,slyaʔ,xlyaʔ¹⁴,V;PROSP;3,4,4
2094,la,nkwla³ᐟ,V;PFV;2,4,4
2095,tykwa,ntykwa³ᐟ,V;HAB;3,4,4
2096,kija,kija⁴³,V;PROSP;1,4,4
2097,xtyu,xtyu¹²,V;PROSP;1,4,4
2098,a,tza:²⁴,V;PROSP;3,4,4
2099,ja / ji,nkjwi¹²,V;PFV;1,4,4
2100,kija,nkija¹²,V;PROG;1,4,4
2101,tʔan,ntʔan²,V;PROG;1,4,4
2102,skwi,nwskwi³,V;PFV;3,4,4
2103,wen,kwen³,V;PROSP;3,4,4
2104,swiʔ,nwswiʔ³ᐟ,V;PFV;3,4,4
2105,tʔen,nwtʔen³ᐟ,V;PFV;2,4,4
2106,ka,ka³ᐟ,V;PROSP;2,4,4
2107,tykwi,tykwi¹,V;PROSP;3,4,4
2108,kwen,skwen⁴³,V;PROSP;1,4,4
2109,lu,ntlu³ᐟ,V;PROG;2,4,4
2110,jnyi,jnyi³ᐟ,V;PROSP;2,4,4
2111,la,lya³,V;PROSP;1,4,4
2112,swiʔ,nswiʔ¹,V;PROG;2,4,4
2113,xyuʔn,nxyuʔn⁴³,V;PROG;1,4,4
2114,xna,xna⁴³,V;PROSP;1,4,4
2115,suʔ,nwsuʔ³ᐟ,V;PFV;3,4,4
2116,kitiʔ,kitiʔ⁴³,V;PROSP;1,4,4
2117,xʔun,xʔun³ᐟ,V;PROSP;2,4,4
2118,jkwi,njkwi²¹,V;PROG;1,4,4
2119,ʔo,lʔo/ntlʔo²¹,V;HAB;1,4,4
2120,kine,nkine³ᐟ,V;PFV;2,4,4
2121,kin,ntkin⁴³,V;PROG;1,4,4
2122,tun,tyun:⁴³,V;PROSP;1,4,4
2123,tiyu,tiyu¹²,V;PROSP;1,4,4
2124,tza,kwtza²⁴,V;PROSP;3,4,4
2125,xen,nkixen¹,V;HAB;2,4,4
2126,tzuʔ,nkitzuʔ¹,V;PROG;2,4,4
2127,skwan,xkwan³ᐟ,V;PROSP;2,4,4
2128,tzu,ytzu²,V;PFV;2,4,4
2129,tza,cha⁴³,V;PROSP;3,4,4
2130,siʔn,nwsiʔn¹,V;PFV;3,4,4
2131,xyuʔn,xyuʔn³ᐟ,V;PROSP;2,4,4
2132,ʔni,kwʔni²¹,V;PROSP;1,4,4
2133,twe,nwtwe³,V;PFV;1,4,4
2134,xʔan,xʔan²¹,V;PROSP;1,4,4
2135,kin,nwkkin²³,V;PFV;3,4,4
2136,na,na/nya³,V;HAB;1,4,4
2137,tuʔ,nwtuʔ²,V;PFV;2,4,4
2138,su,su¹²,V;PROG;3,4,4
2139,jkwaʔn,jykwaʔn²¹,V;PROSP;3,4,4
2140,xyaʔ,nwxyaʔ²³,V;PFV;3,4,4
2141,xne,nxne³ᐟ,V;HAB;2,4,4
2142,tykwan,nwtykwan¹,V;PFV;3,4,4
2143,naʔ,nkinaʔ¹,V;PROG;3,4,4
2144,la,ntla²,V;PROG;3,4,4
2145,jwi,ntjwi²,V;PROG;2,4,4
2146,tzuʔ,nwtzuʔ¹,V;PFV;2,4,4
2147,jaʔ,ntijaʔ²¹,V;HAB;1,4,4
2148,tzen,kwtzen²⁴,V;PROSP;3,4,4
2149,tʔwa,ntʔwa³ᐟ,V;PROG;2,4,4
2150,taʔ,nwtaʔ²³,V;PFV;3,4,4
2151,slyaʔ,nslyaʔ⁴³,V;PROG;1,4,4
2152,tiʔ,ktiʔ (not kitiʔ!)³,V;PROSP;3,4,4
2153,slu,nslu⁴³,V;PROG;1,4,4
2154,kya,nkya/nkiʔan³ᐟ,V;HAB;2,4,4
2155,xʔyu,nxʔyu¹²,V;HAB;3,4,4
2156,tʔan,ntʔan³ᐟ,V;PROG;2,4,4
2157,nya,kinya⁴³,V;PROSP;1,4,4
2158,jlya,njlya²,V;PROG;2,4,4
2159,ku,yku³ᐟ,V;PFV;2,4,4
2160,cha,ncha²¹,V;HAB;3,4,4
2161,jywi,jywi³,V;PROSP;1,4,4
2162,lyʔe / lʔe,lyʔe³ᐟ,V;PROSP;2,4,4
2163,kitan,nkitan²⁴,V;PFV;3,4,4
2164,xnyi,nwxnyi³ᐟ,V;PFV;2,4,4
2165,skwan,nxkwan³ᐟ,V;HAB;2,4,4
2166,tykwan,tykwan²³,V;PROSP;3,4,4
2167,sʔna,sʔna³,V;PROSP;1,4,4
2168,joʔ,ntijoʔ¹,V;PROG;1,4,4
2169,tykwaʔ,tykwaʔ³,V;PROSP;1,4,4
2170,wen,nkwen²,V;PROG;2,4,4
2171,tʔan,nwtʔan²¹,V;PFV;3,4,4
2172,tʔan,ntyʔan²¹,V;HAB;1,4,4
2173,xʔan,nxʔan¹,V;PROG;3,4,4
2174,tykwaʔ,tykwaʔ³,V;PROSP;3,4,4
2175,wen,nkwen²,V;PFV;2,4,4
2176,jkaʔ,njykaʔ³ᐟ,V;HAB;2,4,4
2177,tzaʔ,nkwtzaʔ/ytzaʔ¹,V;PFV;2,4,4
2178,sun,nxun³ᐟ,V;HAB;2,4,4
2179,tʔan,nwtʔan³,V;PFV;3,4,4
2180,tʔo,nwtʔo²¹,V;PFV;1,4,4
2181,sun,xun³,V;PROSP;1,4,4
2182,kitan,kitan²⁴,V;PROSP;3,4,4
2183,kinu,nkinu²,V;HAB;1,4,4
2184,ka,ntyka³ᐟ,V;HAB;2,4,4
2185,tkwiʔ,ykwiʔ¹,V;PFV;1,4,4
2186,jya,ntjya⁴³,V;HAB;1,4,4
2187,tiʔya,nwtiʔya¹,V;PFV;3,4,4
2188,cha,kwcha²¹,V;PROSP;3,4,4
2189,tiʔya,tiʔya²¹,V;PROSP;3,4,4
2190,jnya,nwjnya¹,V;PFV;3,4,4
2191,ni,kwni²¹,V;PROSP;3,4,4
2192,kiten,kiten¹,V;PROSP;2,4,4
2193,xen,kixen¹,V;PROSP;2,4,4
2194,tykwen,tykwen³ᐟ,V;PROSP;2,4,4
2195,tywi,nwtywi³,V;PFV;1,4,4
2196,jkwen,ykwen¹,V;PFV;2,4,4
2197,kita,nkita²¹,V;HAB;3,4,4
2198,tzjin,ntzjin³,V;HAB;1,4,4
2199,na,na:²,V;PROG;3,4,4
2200,aʔ,ntiyaʔ¹²,V;PROG;3,4,4
2201,tkwa,nwtkwa¹,V;PFV;2,4,4
2202,tza,nwtza¹,V;PFV;3,4,4
2203,jkwen,ntykwen/njkwen¹²,V;PROG;3,4,4
2204,ten,nwten:⁴³,V;PFV;1,4,4
2205,taʔ,ytaʔ¹,V;PFV;2,4,4
2206,kitun,nkitun²,V;PROG;3,4,4
2207,tʔan,ntʔan³,V;HAB;1,4,4
2208,tywiʔ,ntywiʔ²⁴,V;HAB;3,4,4
2209,tiyan,ntiyan⁴³,V;PROG;1,4,4
2210,xkuʔn,nwxkuʔn³ᐟ,V;PFV;2,4,4
2211,jʔin,nwjʔin¹,V;PFV;3,4,4
2212,sʔan,nsʔan²,V;PROG;3,4,4
2213,tzen,nttzen³ᐟ,V;HAB;2,4,4
2214,sʔna,nwsʔna¹²,V;PFV;3,4,4
2215,kyoʔ,kyoʔ²³,V;PROSP;1,4,4
2216,xne,nwxne⁴³,V;PFV;1,4,4
2217,kila,nkila¹,V;PROG;3,4,4
2218,skwan,nwskwan³ᐟ,V;PFV;2,4,4
2219,jkwiʔn,njkwiʔn⁴³,V;PROG;1,4,4
2220,xka,nxka¹⁴,V;PROG;3,4,4
2221,tykwaʔ,nwtykwaʔ³,V;PFV;3,4,4
2222,kila,kila⁴³,V;PROSP;1,4,4
2223,keʔ,nwkkeʔ⁴³,V;PFV;1,4,4
2224,stan,nstan⁴³,V;PROG;1,4,4
2225,slu,nwslu⁴³,V;PFV;1,4,4
2226,sta,nwsta³ᐟ,V;PFV;2,4,4
2227,tiʔya,ntiʔya¹,V;PROG;3,4,4
2228,ten,nwtten²,V;PFV;2,4,4
2229,xki,nxki²¹,V;PROG;1,4,4
2230,slyaʔ,nslyaʔ¹⁴,V;PROG;3,4,4
2231,jlyaʔ,njlyaʔ³ᐟ,V;PROG;2,4,4
2232,ti,nkiti³ᐟ,V;HAB;2,4,4
2233,lu,ntlu²,V;PROG;1,4,4
2234,nya,nya²⁴,V;HAB;3,4,4
2235,ku,ntyku³,V;HAB;3,4,4
2236,xnya,nxnya³ᐟ,V;PROG;2,4,4
2237,ten,sten²⁴,V;PROSP;3,4,4
2238,xʔwa,xʔwa³ᐟ,V;PROSP;2,4,4
2239,sla,sla³ᐟ,V;PROSP;2,4,4
2240,kyoʔ,kyoʔ¹²,V;PROSP;1,4,4
2241,tyʔwe,ntyʔwe²⁴,V;HAB;3,4,4
2242,jkaʔ,njkaʔ³ᐟ,V;PROG;2,4,4
2243,tyʔwi,tyʔwi²,V;PROSP;1,4,4
2244,tza,nwttza⁴³,V;PFV;1,4,4
2245,tyi,tyi³,V;PROSP;3,4,4
2246,lu,kwlu³ᐟ,V;PROSP;2,4,4
2247,jkwan,jkwan²⁴,V;PROSP;3,4,4
2248,jyʔan,njyʔan¹²,V;HAB;3,4,4
2249,xʔya,nwxʔya²¹,V;PFV;1,4,4
2250,kinaʔ,nkinaʔ¹²,V;PFV;3,4,4
2251,xtiʔ,nwxtiʔ¹⁴,V;PFV;3,4,4
2252,sʔwi,nsʔwi³ᐟ,V;PROG;2,4,4
2253,twe,twe²¹,V;PROSP;3,4,4
2254,tza,nttza¹⁴,V;PROG;3,4,4
2255,sʔi,xʔi⁴³,V;PROSP;1,4,4
2256,tza,ndzya⁴³,V;HAB;3,4,4
2257,xta,nxta²¹,V;HAB;1,4,4
2258,kita,nkita³ᐟ,V;HAB;2,4,4
2259,jkwi,nwjkwi¹,V;PFV;3,4,4
2260,tziʔ,nkitziʔ³ᐟ,V;PROG;3,4,4
2261,ja / ji,kja³,V;PROSP;1,4,4
2262,sʔyu,sʔyu³ᐟ,V;PROSP;2,4,4
2263,tkwa,ntkwa²¹,V;PROG;1,4,4
2264,taʔ,nkitaʔ¹,V;PROG;1,4,4
2265,tykwaʔ,nwtykwaʔ¹,V;PFV;3,4,4
2266,ta,nkwta/nwtta³ᐟ,V;PFV;2,4,4
2267,tykuʔn,ntykuʔn⁴³,V;HAB;1,4,4
2268,jkwen,ntkwen²⁴,V;HAB;3,4,4
2269,siʔn,kwsiʔn⁴³,V;PROSP;3,4,4
2270,xkwen,nwxkwen³ᐟ,V;PFV;2,4,4
2271,kuʔ,ntykuʔ¹²,V;PROG;3,4,4
2272,kine,nkine¹⁴,V;PROG;3,4,4
2273,suʔ,nwsuʔ¹,V;PFV;2,4,4
2274,tyʔwi,nwtyʔwi²,V;PFV;3,4,4
2275,sʔwi / tʔwi,nsʔwi³,V;PROG;3,4,4
2276,ʔi,nkwʔi³,V;PFV;1,4,4
2277,tlyu,tlyu²¹,V;PROSP;3,4,4
2278,ten,nkiten⁴³,V;PROG;1,4,4
2279,yaʔ,ntiyaʔ¹²,V;PROG;1,4,4
2280,xʔu,xuʔ¹,V;PROSP;2,4,4
2281,jwiʔ,yjwiʔ¹,V;PFV;2,4,4
2282,tlyu,ntlyu³ᐟ,V;HAB;2,4,4
2283,ne:,ne:³ᐟ,V;PROG;2,4,4
2284,tyiʔn,ntyiʔn¹²,V;HAB;3,4,4
2285,kwen,ntykwen³ᐟ,V;HAB;2,4,4
2286,kisa,nkisa³ᐟ,V;PROG;2,4,4
2287,xka,nxka³ᐟ,V;HAB;2,4,4
2288,skwa,xkwa²⁴,V;PROSP;3,4,4
2289,kitan,nkitan⁴³,V;PFV;1,4,4
2290,sʔyu,nsʔyu¹,V;PROG;3,4,4
2291,tkwi,ntykwi³ᐟ,V;HAB;2,4,4
2292,kitan,nkitan⁴³,V;PROG;1,4,4
2293,kila,kila¹,V;PROSP;2,4,4
2294,kila,nkila¹²,V;PFV;3,4,4
2295,tʔa,ntʔa²,V;HAB;2,4,4
2296,kun,ntgun²⁴,V;HAB;3,4,4
2297,tyʔwi,tyʔwi²¹,V;PROSP;1,4,4
2298,kine,nkine⁴³,V;PFV;1,4,4
2299,ka,ntyka¹,V;PROG;2,4,4
2300,naʔ,kinaʔ³,V;PROSP;3,4,4
2301,ʔu,kwʔu⁴³,V;PROSP;1,4,4
2302,tyiʔ,nttyiʔ¹,V;PROG;3,4,4
2303,sʔyu,nsʔyu³ᐟ,V;PROG;2,4,4
2304,tiyan,ntiyan²⁴,V;HAB;3,4,4
2305,ʔni,nkiʔni²,V;PROG;2,4,4
2306,kitan,kitan⁴³,V;PROSP;1,4,4
2307,jlyo,jlyo²,V;PROSP;1,4,4
2308,tyweʔn,ntyweʔn¹,V;PROG;2,4,4
2309,sʔwe,sʔwe⁴³,V;PROSP;1,4,4
2310,slaʔ,nwslaʔ¹,V;PFV;3,4,4
2311,xnya,xnya⁴³,V;PROSP;1,4,4
2312,ten,kwten³ᐟ,V;PROSP;2,4,4
2313,tyiʔn,nwtyyiʔn⁴³,V;PFV;1,4,4
2314,jlyaʔ,jlyaʔ³,V;PROSP;1,4,4
2315,jnyi,nwjnyi³,V;PFV;3,4,4
2316,kita,kita³ᐟ,V;PROSP;2,4,4
2317,la,la³ᐟ,V;PROSP;2,4,4
2318,xkuʔn,nwxkuʔn¹⁴,V;PFV;3,4,4
2319,ʔya,ntiʔya²,V;PROG;3,4,4
2320,ʔni,nkiʔni³ᐟ,V;HAB;2,4,4
2321,a,ntyʔan³ᐟ,V;HAB;2,4,4
2322,kilyu,kilyu¹²,V;PROSP;3,4,4
2323,twe,twe³,V;PROSP;1,4,4
2324,xku,xku²¹,V;PROSP;1,4,4
2325,sʔwi,ntyʔwi²¹,V;HAB;1,4,4
2326,tʔa,tʔa¹²,V;PROSP;1,4,4
2327,jlyaʔ,njlyaʔ²,V;PROG;1,4,4
2328,ʔyu,nkwʔyu¹,V;PFV;2,4,4
2329,tʔan,ntʔan²¹,V;HAB;3,4,4
2330,joʔ,yjoʔ³ᐟ,V;PFV;2,4,4
2331,naʔ,kinaʔ³ᐟ,V;PROSP;2,4,4
2332,jkwen,ykwen²³,V;PFV;3,4,4
2333,tzun,kwtzun²⁴,V;PROSP;3,4,4
2334,sʔwi,yʔwi²¹,V;PFV;1,4,4
2335,tyka,tyka²⁴,V;PROSP;3,4,4
2336,keʔ,keʔ²⁴,V;PROSP;3,4,4
2337,ʔni,nwʔni²¹,V;PFV;1,4,4
2338,tzen,nkitzen²,V;PROG;2,4,4
2339,swi,swi³,V;PROSP;1,4,4
2340,kila,nkila⁴³,V;HAB;1,4,4
2341,naʔ,nkwnaʔ³,V;PFV;1,4,4
2342,kila,nkila³ᐟ,V;HAB;2,4,4
2343,slaʔ,nslaʔ²¹,V;HAB;3,4,4
2344,ten,nkiten²,V;PROG;3,4,4
2345,ʔya,nkwʔya¹²,V;PFV;1,4,4
2346,kitzaʔ,nkitzaʔ¹,V;PROG;2,4,4
2347,stan,nstan⁴³,V;HAB;1,4,4
2348,la,kwla²¹,V;PROSP;1,4,4
2349,ʔo,yʔo¹,V;PFV;2,4,4
2350,ji,nkwji²¹,V;PFV;1,4,4
2351,tziʔ,nkitziʔ⁴³,V;PROG;1,4,4
2352,snyi,nwsnyi³,V;PFV;1,4,4
2353,tyka,ntyka¹,V;PROG;2,4,4
2354,jkwa,jkwa²⁴,V;PROSP;3,4,4
2355,kyan,nkyan³ᐟ,V;HAB;2,4,4
2356,jnyiʔ,jnyiʔ³ᐟ,V;HAB;2,4,4
2357,xna,xna¹,V;PROSP;2,4,4
2358,xten,xten⁴³,V;PROSP;1,4,4
2359,snyaʔ,nxnyaʔ³,V;HAB;1,4,4
2360,jkwi,njkwi²,V;PROG;1,4,4
2361,nyi,nyi³ᐟ,V;PROG;2,4,4
2362,jnyiʔ,jnyiʔ⁴³,V;PROSP;1,4,4
2363,tkwa,ntkwa⁴³,V;PROG;1,4,4
2364,lu,nkilu¹²,V;PROG;3,4,4
2365,sʔwa,nwsʔwa²⁴,V;PFV;3,4,4
2366,slaʔ,nslaʔ²,V;PROG;1,4,4
2367,ne:,nye⁴³,V;HAB;1,4,4
2368,kila,nkila³ᐟ,V;PROG;1,4,4
2369,slu,nslu⁴³,V;HAB;1,4,4
2370,lyu,nkilyu²,V;HAB;2,4,4
2371,ʔni,ʔni²⁴,V;HAB;3,4,4
2372,sʔi,nxʔi³ᐟ,V;HAB;2,4,4
2373,sweʔn,nwsweʔn⁴³,V;PFV;1,4,4
2374,tiʔya,ntiʔya²,V;PROG;1,4,4
2375,xen,nkwxen²⁴,V;PFV;3,4,4
2376,xla,nxla¹,V;PROG;2,4,4
2377,kitan,nkitan²⁴,V;HAB;3,4,4
2378,xkwen,xkwen³ᐟ,V;PROSP;2,4,4
2379,xjaʔ,nxjaʔ¹,V;PROG;2,4,4
2380,sne,nsne³ᐟ,V;HAB;2,4,4
2381,a,tza:⁴³,V;PROSP;1,4,4
2382,swi,nwswi³,V;PFV;1,4,4
2383,jki,nwjki³ᐟ,V;PFV;2,4,4
2384,xʔwa,nxʔwa²,V;PROG;3,4,4
2385,sweʔ,nsweʔ⁴³,V;HAB;1,4,4
2386,a,ya¹²,V;PFV;3,4,4
2387,sweʔ,nwsweʔ⁴³,V;PFV;1,4,4
2388,tykwan,ntykwan³ᐟ,V;PROG;2,4,4
2389,tyʔo,ntyʔo²¹,V;PROG;1,4,4
2390,tyʔwe,nwtyʔwe⁴³,V;PFV;1,4,4
2391,kita,nttya³,V;HAB;1,4,4
2392,tlyu,ntlyu²¹,V;HAB;1,4,4
2393,xʔyu,nxʔyu¹,V;PROG;2,4,4
2394,keʔ,keʔ⁴³,V;PROSP;1,4,4
2395,xen,nkixen³ᐟ,V;PROG;2,4,4
2396,ʔya,ʔya¹,V;PROG;2,4,4
