,lemma,form,tags,family,language
1531,slaq¹,slaq²⁰ wan²⁴,V;PROSP;PL;2,4,2
1532,ykuq²,ntykuq¹⁴ wan⁰,V;HAB;PL;2,4,2
1533,la¹,kla⁴ renq⁴,V;PROSP;PL;3,4,2
1534,nkjwi⁴²,nkjwen⁴⁰,V;PFV;SG;1,4,2
1535,qne¹,qne¹en¹,V;PFV;PL;1+INCL,4,2
1536,nkjwi⁴²,ntyjin¹in¹,V;PROG;PL;1+INCL,4,2
1537,sqya¹,nsqyan³²,V;PROG;SG;1,4,2
1538,ykwanq¹,ykwanq¹ wa⁴²,V;PFV;PL;1+EXCL,4,2
1539,jwi³,ntyji²,V;PROG;SG;3,4,2
1540,nton⁴²,ntyon¹⁴ renq⁰,V;HAB;PL;3,4,2
1541,qu¹⁴,ntqon⁴⁰,V;PROG;SG;1,4,2
1542,nge⁴²,ndye²⁴ renq³²,V;HAB;PL;3,4,2
1543,xqan¹,xqan⁴,V;PROSP;SG;1,4,2
1544,ntiqi¹,ntiqi¹,V;PFV;SG;3,4,2
1545,ykwen²,ntykwen² wan¹,V;PROG;PL;2,4,2
1546,nten³,nten²⁰,V;HAB;SG;2,4,2
1547,ntyja²,ntyjan²an¹,V;HAB;PL;1+INCL,4,2
1548,skonq³,skonq⁴⁰,V;PFV;SG;1,4,2
1549,nti¹,nti²⁰ renq²⁴,V;HAB;PL;3,4,2
1550,jwi³,ja¹⁴ renq⁰,V;PROSP;PL;3,4,2
1551,snyaq¹,nsnyanq⁴,V;HAB;SG;1,4,2
1552,yku⁴,ykon¹,V;PFV;SG;1,4,2
1553,stan¹⁴,nstan¹⁰,V;PROG;SG;3,4,2
1554,nti¹,kti²⁰ wan²⁴,V;PROSP;PL;2,4,2
1555,ndya³,tya³,V;PROSP;SG;3,4,2
1556,xla³,nxla¹,V;PROG;SG;2,4,2
1557,swi²⁰,swi⁴²,V;PROSP;SG;2,4,2
1558,ntiqi¹,ntiqi¹ renq²⁴,V;PFV;PL;3,4,2
1559,kwa¹⁴,ntykwan⁴⁰,V;HAB;SG;1,4,2
1560,ntykwan¹⁴,tykwan¹⁴,V;PROSP;SG;3,4,2
1561,nkya⁴²,nkya⁴²,V;PFV;SG;3,4,2
1562,xyaq²,nxyanq²an¹,V;PROG;PL;1+INCL,4,2
1563,ndlyu¹,ndlyon⁴,V;PFV;SG;1,4,2
1564,nkwi¹,ntkwen³²,V;PROG;SG;1,4,2
1565,ykwaq⁴,ykwaq⁴,V;PFV;SG;3,4,2
1566,nton⁴²,nton³,V;PROG;SG;3,4,2
1567,ntqen¹,tyqin²⁰en³²,V;PROSP;PL;1+INCL,4,2
1568,qen⁴²,ntqen³²,V;PROG;SG;1,4,2
1569,ykwenq¹,ntykwenq⁴,V;HAB;SG;1,4,2
1570,ywi⁴²,ywi⁴² renq⁴,V;PFV;PL;3,4,2
1571,ntykanq³,tykanq²⁰,V;PROSP;SG;2,4,2
1572,nsuq³,nsuq¹,V;PFV;SG;2,4,2
1573,stan¹⁴,nstan¹⁰ wa⁴²,V;PROG;PL;1+EXCL,4,2
1574,sne¹⁴,nsne¹⁴ renq⁰,V;HAB;PL;3,4,2
1575,xtyiq¹⁰,xtenq¹⁴,V;PROSP;PL;1+INCL,4,2
1576,lqa³,ntqa³²,V;PROG;SG;2,4,2
1577,ntyjanq²,ntyjanq⁴⁰,V;PFV;SG;1,4,2
1578,slu¹⁴,slu²⁰,V;PROSP;SG;2,4,2
1579,ne¹⁴,ne¹⁰,V;PROG;SG;2,4,2
1580,ntyqya¹,tyqya²⁰ renq²⁴,V;PROSP;PL;3,4,2
1581,nglu³,nglon²on¹,V;PROG;PL;1+INCL,4,2
1582,sne¹⁴,sne¹⁴ renq⁰,V;PROSP;PL;3,4,2
1583,yo²,ndyo²⁰,V;HAB;SG;2,4,2
1584,lo²⁴,nlo²⁴ wa⁴²,V;PROG;PL;1+EXCL,4,2
1585,sti⁴,sten²⁴en³²,V;PFV;PL;1+INCL,4,2
1586,ston⁴²,nston²⁴,V;HAB;SG;3,4,2
1587,nton⁴²,kton¹⁴,V;PROSP;SG;3,4,2
1588,son³,nxon²⁰ wan²⁴,V;HAB;PL;2,4,2
1589,xin⁴²,xin⁴²,V;PROSP;SG;3,4,2
1590,ntqo¹,ntqo¹,V;PFV;SG;3,4,2
1591,swenq³,swenq¹⁴⁰ wa⁴²,V;PROSP;PL;1+EXCL,4,2
1592,sqwe²⁴,nsqwe²⁴ wa⁴²,V;PROG;PL;1+EXCL,4,2
1593,xin⁴²,xin⁴² wan⁴,V;PROSP;PL;2,4,2
1594,ne⁴²,ne⁴² qne³² wan⁴,V;PFV;PL;2,4,2
1595,slu¹⁴,slu¹⁴⁰ wa⁴²,V;PROSP;PL;1+EXCL,4,2
1596,ngwa²,nga²⁴,V;PROG;SG;3,4,2
1597,xqwa¹⁰,xqwa²⁰,V;PFV;SG;2,4,2
1598,nkonq⁴²,konq⁴²,V;PROSP;SG;2,4,2
1599,xta¹,xtan⁴⁰,V;PROSP;SG;1,4,2
1600,nkqwa¹,ntyqwa²⁰ renq²⁴,V;HAB;PL;3,4,2
1601,ykuq²,ntykuq²,V;PROG;SG;3,4,2
1602,yqwi⁴,ntqwi⁴²,V;HAB;SG;2,4,2
1603,nduq⁴²,nduq³² wan⁴,V;PROG;PL;2,4,2
1604,ngya⁴²,kya²⁴ renq³²,V;PROSP;PL;3,4,2
1605,sqya¹,nsqya¹ wa⁴²,V;PROG;PL;1+EXCL,4,2
1606,lo²⁴,nlo²⁴,V;HAB;SG;3,4,2
1607,nden⁴²,ten²⁴ wa⁴²,V;PROSP;PL;1+EXCL,4,2
1608,nkqi¹,ntqin²⁰on³²,V;HAB;PL;1+INCL,4,2
1609,ytsen⁴²,ytsen⁴²,V;PFV;SG;3,4,2
1610,nkonq⁴²,nkonq⁴²,V;PFV;SG;3,4,2
1611,qne⁴²,nqne⁴²,V;HAB;SG;2,4,2
1612,qya⁴²,ndyuq⁴²,V;HAB;SG;2,4,2
1613,ytiq⁴,ktiq⁴ wan⁴,V;PROSP;PL;2,4,2
1614,slaq¹,nslaq²⁰ renq²⁴,V;HAB;PL;3,4,2
1615,xtya²⁰,xtya⁴²,V;PROSP;SG;2,4,2
1616,ntyjyuq¹,kyjyuq²⁰ renq²⁴,V;PROSP;PL;3,4,2
1617,ngon²,xkwan²an¹,V;PROSP;PL;1+INCL,4,2
1618,sqya¹,sqya¹,V;PFV;SG;3,4,2
1619,kwa¹⁴,ntkwa¹⁰ wa⁴²,V;PROG;PL;1+EXCL,4,2
1620,xta¹,nstan¹⁴ wan⁰,V;HAB;PL;2,4,2
1621,sqan¹,sqan²⁰ wa⁴²,V;PROSP;PL;1+EXCL,4,2
1622,ntaq³,ntaq³ wan²⁴,V;PROG;PL;2,4,2
1623,son³,nson¹ renq²⁴,V;PROG;PL;3,4,2
1624,nda³,ndan⁴,V;PFV;SG;1,4,2
1625,ndyi⁴,tyi⁴²,V;PROSP;SG;2,4,2
1626,xkwan¹⁴,nxkwan²⁰,V;HAB;SG;2,4,2
1627,yja¹,ntyjan¹an¹,V;PROG;PL;1+INCL,4,2
1628,nton³,nton² wan⁴,V;PFV;PL;2,4,2
1629,nden⁴²,nden¹en¹,V;PROG;PL;1+INCL,4,2
1630,nya¹⁴,nya¹⁴ wan⁰,V;PFV;PL;2,4,2
1631,qne⁴²,nqnen¹,V;PROG;SG;1,4,2
1632,jlya⁴²,ntjlyan³²,V;PROG;SG;1,4,2
1633,xtyiq¹⁰,nxtyiq¹⁴⁰ wa⁴²,V;HAB;PL;1+EXCL,4,2
1634,xne¹⁰,xnen⁴⁰,V;PFV;SG;1,4,2
1635,yqwi⁴,yqwi⁴²,V;PFV;SG;2,4,2
1636,ntyka²,ntyka² renq¹,V;PROG;PL;3,4,2
1637,ntiqi¹,ntqen⁴,V;HAB;SG;1,4,2
1638,yjoq⁴,yjoq⁴ wa⁴²,V;PFV;PL;1+EXCL,4,2
1639,kwi¹,kwi¹ renq²⁴,V;PFV;PL;3,4,2
1640,ya⁴²,nkya⁴²,V;PROG;SG;2,4,2
1641,lu¹,lu¹ renq²⁴,V;PFV;PL;3,4,2
1642,ykwen²,ntykwen² wa⁴²,V;PROG;PL;1+EXCL,4,2
1643,sqna¹,sqna²⁰,V;PROSP;SG;3,4,2
1644,ylu³,klon¹⁴,V;PROSP;PL;1+INCL,4,2
1645,snyaq¹,snyaq²⁰ an³²,V;PROSP;PL;1+INCL,4,2
1646,sna³,sna³ wa⁴²,V;PFV;PL;1+EXCL,4,2
1647,sta¹,nstan¹an¹,V;PROG;PL;1+INCL,4,2
1648,sla¹,sla⁴²,V;PFV;SG;2,4,2
1649,saq²,saq² wan¹,V;PFV;PL;2,4,2
1650,yla³,ndlan⁴⁰,V;HAB;SG;1,4,2
1651,kwi¹,ndwi¹ wan²⁴,V;PROG;PL;2,4,2
1652,ytsaq³,ntsaq¹⁴ wan²⁴,V;HAB;PL;2,4,2
1653,ntyqya¹,ntyqya¹ wa⁴²,V;PROG;PL;1+EXCL,4,2
1654,ntqen¹,ntqen¹,V;PROG;SG;3,4,2
1655,jinyiq²,jnyiq²⁰,V;PROSP;SG;2,4,2
1656,ndyu²,ndyu¹,V;PFV;SG;2,4,2
1657,ne⁴²,knen¹⁴,V;PROSP;SG;1,4,2
1658,yqwe²,ntyqwen⁴⁰,V;HAB;SG;1,4,2
1659,jlyo³²,jlyo³²,V;PFV;SG;2,4,2
1660,nsuq³,nsuq¹⁴ wan²⁴,V;HAB;PL;2,4,2
1661,xkwen¹⁴,xkwen²⁰,V;PROSP;SG;2,4,2
1662,sqwe²⁴,nsqwe²⁴ wan³²,V;HAB;PL;2,4,2
1663,sla¹,sla²⁰ wan²⁴,V;PROSP;PL;2,4,2
1664,slaq¹,slaq²⁰,V;PROSP;SG;3,4,2
1665,xyaq²,xyaq²,V;PFV;SG;3,4,2
1666,kwa³,kwa¹⁴,V;PROSP;SG;3,4,2
1667,xyaq²,nxyaq² renq¹,V;HAB;PL;3,4,2
1668,ntqan¹,tqan⁴,V;PROSP;SG;1,4,2
1669,sen¹,sen⁴²,V;PROSP;SG;2,4,2
1670,ntsiq³,ntsiq³,V;PROG;SG;3,4,2
1671,ywi⁴²,ntjwen¹⁴,V;HAB;PL;1+INCL,4,2
1672,qne⁴²,qne³²,V;PFV;SG;2,4,2
1673,ntqen¹,tyqin²⁰ wa⁴²,V;PROSP;PL;1+EXCL,4,2
1674,ntyja²,ntyja¹,V;PROG;SG;2,4,2
1675,nglu³,klu¹⁴,V;PROSP;SG;3,4,2
1676,qya³,qya³ wa⁴²,V;PFV;PL;1+EXCL,4,2
1677,sne¹⁴,sne¹⁴,V;PROSP;PL;1+INCL,4,2
1678,qne¹,nqne¹ renq²⁴,V;PROG;PL;3,4,2
1679,ykwen²,ntykwen¹⁴ renq⁰,V;HAB;PL;3,4,2
1680,nkqi¹,kqin⁴,V;PROSP;SG;1,4,2
1681,sna³,sna³,V;PFV;SG;3,4,2
1682,xkwan¹⁴,xkwan¹⁴ renq⁰,V;PFV;PL;3,4,2
1683,ntsa²⁴,ntsa²⁴ renq³²,V;HAB;PL;3,4,2
1684,kwan¹,ntkwan²⁴an³²,V;HAB;PL;1+INCL,4,2
1685,jinyiq²,jinyiq² renq¹,V;PFV;PL;3,4,2
1686,sqya¹,nxqya⁴²,V;HAB;SG;2,4,2
1687,xqwa¹⁰,nxqwa¹ wan⁰,V;HAB;PL;2,4,2
1688,nkonq⁴²,konq¹on¹,V;PROSP;PL;1+INCL,4,2
1689,nten³,sten²⁰,V;PROSP;SG;2,4,2
1690,ntyinq³,ntyinq¹⁴,V;HAB;SG;3,4,2
1691,kwa³,kwa³,V;PFV;SG;3,4,2
1692,ne⁴²,nne¹⁴,V;HAB;PL;1+INCL,4,2
1693,ntaq³,ntaq³,V;PFV;SG;3,4,2
1694,ntsaq⁴²,ksanq⁴,V;PROSP;SG;1,4,2
1695,ntykwan²,ntykwan²,V;PFV;SG;3,4,2
1696,slu¹⁴,nslu¹ wan⁰,V;PROG;PL;2,4,2
1697,slu¹⁴,slu¹⁴ renq⁰,V;PFV;PL;3,4,2
1698,kwa³,kwa¹⁴⁰ wa⁴²,V;PROSP;PL;1+EXCL,4,2
1699,ntsiq³,ntsenq²en¹,V;PFV;PL;1+INCL,4,2
1700,qnyi¹,qnin⁴,V;PFV;SG;1,4,2
1701,xqan¹,xqan¹ wan²⁴,V;PFV;PL;2,4,2
1702,sta¹,sta²⁰ wa⁴²,V;PROSP;PL;1+EXCL,4,2
1703,ykwenq¹,tykwenq⁴,V;PROSP;SG;1,4,2
1704,yno¹,yno⁴²,V;PROG;SG;2,4,2
1705,qya⁴²,ntqyan³²,V;PROG;SG;1,4,2
1706,yku⁴,ntyku³² wan⁴,V;PROG;PL;2,4,2
1707,ntkonq³,skonq¹⁴,V;PROSP;PL;1+INCL,4,2
1708,lya¹⁴,jlya²⁰,V;PROSP;SG;2,4,2
1709,ya⁴²,ya³²,V;PFV;SG;2,4,2
1710,lqa³,nt/lyqa¹⁴,V;HAB;SG;3,4,2
1711,xlyu⁴²,nxlyu³²,V;PROG;SG;2,4,2
1712,ngyla³,ngyla¹,V;HAB;SG;2,4,2
1713,nkin²,ntykin⁴⁰,V;PROG;SG;1,4,2
1714,snyaq¹,snyaq²⁰,V;PROSP;SG;3,4,2
1715,ntykwa⁴,tykwan⁴,V;PROSP;SG;1,4,2
1716,qa²⁴,ntqan²⁴,V;HAB;PL;1+INCL,4,2
1717,ntykwan¹⁴,ntykwan⁴⁰,V;PROG;SG;1,4,2
1718,nduq⁴²,ndonq³²,V;PROG;SG;1,4,2
1719,ja¹,ntja²⁰ renq²⁴,V;HAB;PL;3,4,2
1720,nton⁴²,kton⁴⁰,V;PROSP;SG;1,4,2
1721,ntsu⁴²,ntsu⁴² renq⁴,V;PFV;PL;3,4,2
1722,sna³,sna¹,V;PFV;SG;2,4,2
1723,ytsaq³,ntsaq³,V;PROG;SG;3,4,2
1724,nchuq⁴,nchonq¹an¹,V;PROG;PL;1+INCL,4,2
1725,slu¹⁴,slu¹⁴ renq⁰,V;PROSP;PL;3,4,2
1726,yla³,yla¹,V;PFV;SG;2,4,2
1727,ngyla³,nchla³ renq²⁴,V;HAB;PL;3,4,2
1728,ntykonq⁴²,ntykonq⁴²,V;PFV;SG;3,4,2
1729,sqi²,sqi² wan¹,V;PFV;PL;2,4,2
1730,lqa³,qa²⁰,V;PROSP;SG;2,4,2
1731,lqa³,ntqa³ renq²⁴,V;PROG;PL;3,4,2
1732,swenq³,nswenq²⁰,V;HAB;SG;2,4,2
1733,sqwe¹⁴,nsqwe¹,V;PROG;SG;2,4,2
1734,ndon⁴²,ndon⁴² wan⁴,V;PFV;PL;2,4,2
1735,skwan⁴,nxkwan²⁰ wan²⁴,V;HAB;PL;2,4,2
1736,ndlyu⁴²,ndlyu⁴² wa⁴²,V;PFV;PL;1+EXCL,4,2
1737,yjoq⁴,ntyjoq⁴ wan⁴,V;HAB;PL;2,4,2
1738,ntykaq¹,ntykanq⁴,V;HAB;SG;1,4,2
1739,yku⁴,ykon²⁴on³²,V;PFV;PL;1+INCL,4,2
1740,ntqan¹,ntqan¹ wan²⁴,V;PROG;PL;2,4,2
1741,jinyiq²,jinyiq¹,V;PFV;SG;2,4,2
1742,yqwe²,ntyqwe¹⁴⁰ wa⁴²,V;HAB;PL;1+EXCL,4,2
1743,ntaq³,ntaq¹⁴ renq⁰,V;HAB;PL;3,4,2
1744,sne³,nsne³,V;PROG;SG;3,4,2
1745,slya²⁴,nslyan¹⁴,V;PROG;PL;1+INCL,4,2
1746,sqwe²⁴,sqwen¹⁴,V;PROSP;PL;1+INCL,4,2
1747,ndyi⁴,ndyi⁴²,V;PFV;SG;2,4,2
1748,xne¹⁰,nxne²⁰,V;PROG;SG;2,4,2
1749,ntson¹⁴,ntson⁴⁰,V;PROG;SG;1,4,2
1750,ngwa²,nga⁴²,V;PROG;SG;2,4,2
1751,qya³,ntyqya³ wan²⁴,V;PROG;PL;2,4,2
1752,ynaq¹,nnaq²⁰ wa⁴²,V;HAB;PL;1+EXCL,4,2
1753,qya³,qya³,V;PFV;SG;3,4,2
1754,nyi¹⁴,nyi¹⁴ wan⁰,V;PFV;PL;2,4,2
1755,xlyu⁴²,xlyu⁴² wa⁴²,V;PFV;PL;1+EXCL,4,2
1756,ntsa²⁴,ntsan¹⁴,V;PFV;PL;1+INCL,4,2
1757,sqyu¹,nsqyon²⁰on³²,V;HAB;PL;1+INCL,4,2
1758,nya¹⁴,knya²⁰,V;PROSP;SG;2,4,2
1759,nkwi¹,tykwi²⁰,V;PROSP;SG;3,4,2
1760,nton³,nton³²,V;PROG;SG;1,4,2
1761,sen⁴²,sen⁴²,V;PFV;SG;3,4,2
1762,ncha¹,nchan³²,V;PROG;SG;1,4,2
1763,yqo²,ntyqo¹⁴,V;HAB;SG;3,4,2
1764,nton³,ntyon¹⁴⁰ wa⁴²,V;HAB;PL;1+EXCL,4,2
1765,ngyla³,ngyla³,V;PROG;SG;3,4,2
1766,ykwiq⁴,tykwiq⁴ wan⁴,V;PROSP;PL;2,4,2
1767,kwan¹,ntkwan³² renq⁴,V;PROG;PL;3,4,2
1768,naq¹,nnanq⁴,V;HAB;SG;1,4,2
1769,nge⁴²,kin²⁴,V;PROSP;SG;1,4,2
1770,jen²,jen² wa⁴²,V;PFV;PL;1+EXCL,4,2
1771,styi¹,nstyi¹ renq²⁴,V;PROG;PL;3,4,2
1772,xoq²,xonq⁴⁰,V;PROSP;SG;1,4,2
1773,yo²,ndyo² renq¹,V;PROG;PL;3,4,2
1774,nten³,sten¹⁴,V;PROSP;SG;3,4,2
1775,qne¹,nqne²⁰ renq²⁴,V;HAB;PL;3,4,2
1776,ntyqo¹,ntyqon¹on¹,V;PROG;PL;1+INCL,4,2
1777,nxi²,kxin¹,V;PROSP;SG;2,4,2
1778,ne⁴²,kne¹⁴,V;PROSP;PL;1+INCL,4,2
1779,qan⁴,qan⁴ wa⁴²,V;PFV;PL;1+EXCL,4,2
1780,ntqen¹,tyqin²⁰ wan²⁴,V;PROSP;PL;2,4,2
1781,yja¹,tyja²⁰ wa⁴²,V;PROSP;PL;1+EXCL,4,2
1782,ndywiq³,ndywiq¹,V;PFV;SG;2,4,2
1783,nti¹,nti⁴²,V;PFV;SG;2,4,2
1784,ywi⁴²,ywi⁴² wan⁴,V;PFV;PL;2,4,2
1785,xtya²⁰,nxtya⁴²,V;PROG;SG;2,4,2
1786,nkya⁴²,ngya⁴²,V;PROG;SG;2,4,2
1787,jlya⁴²,jlya⁴² wan³²,V;PFV;PL;2,4,2
1788,nxi²,nxin²en¹,V;HAB;PL;1+INCL,4,2
1789,xtyiq¹⁰,nxtyiq¹⁴,V;HAB;SG;3,4,2
1790,ykwanq¹,ykwanq²⁰ wan²⁴,V;PROSP;PL;2,4,2
1791,nkqwa¹,nkqwan³²,V;PROG;SG;1,4,2
1792,nsuq³,nsonq²on¹,V;PFV;PL;1+INCL,4,2
1793,nya¹⁴,nnyan⁴⁰,V;PROG;SG;1,4,2
1794,nton⁴²,kton¹⁴⁰ wa⁴²,V;PROSP;PL;1+EXCL,4,2
1795,xne¹⁰,xne²⁰,V;PROSP;SG;2,4,2
1796,kwan¹,kwan⁴²,V;PFV;SG;2,4,2
1797,yjoq⁴,kjoq⁴²,V;PROSP;SG;2,4,2
1798,sqwe²⁴,sqwe³²,V;PFV;SG;2,4,2
1799,ndiyan³²,jyan⁴,V;PROG;SG;3,4,2
1800,nkeq³,keq¹⁴ wan¹,V;PROSP;PL;2,4,2
1801,naq¹,nnaq¹ wan²⁴,V;PROG;PL;2,4,2
1802,ntykwan²,tykwan²an¹,V;PROSP;PL;1+INCL,4,2
1803,kwi¹,tywen²⁰en³²,V;PROSP;PL;1+INCL,4,2
1804,ylu³,ndlon³,V;PROG;SG;1,4,2
1805,yqu²,ntyqu² wa⁴²,V;HAB;PL;1+EXCL,4,2
1806,nkqi¹,ntqi²⁰ wan²⁴,V;HAB;PL;2,4,2
1807,ji¹,ji¹ wa⁴²,V;PFV;PL;1+EXCL,4,2
1808,sne¹⁴,nsnen⁴⁰,V;HAB;SG;1,4,2
1809,lya¹⁴,nlyan¹⁰,V;PROG;PL;1+INCL,4,2
1810,ntykwan²,ntykwan¹,V;PROG;SG;2,4,2
1811,yku⁴,ntyku⁴²,V;PROG;SG;2,4,2
1812,ntyja²,tyja² wa⁴²,V;PROSP;PL;1+EXCL,4,2
1813,jwi³,ntyjin⁴⁰,V;HAB;SG;1,4,2
1814,qen⁴²,ntqe⁴²,V;HAB;SG;2,4,2
1815,xne¹⁰,nxne¹⁴,V;HAB;PL;1+INCL,4,2
1816,nchuq⁴,nchuq⁴ renq⁴,V;HAB;PL;3,4,2
1817,son³,son³ wan²⁴,V;PFV;PL;2,4,2
1818,skwaq¹,nchkwaq²⁰,V;HAB;SG;3,4,2
1819,ntyka²,tyka¹,V;PROSP;SG;2,4,2
1820,nxin⁴²,nxin³²,V;PROG;SG;1,4,2
1821,ntykanq³,ntykanq³ wan¹⁴,V;PROG;PL;2,4,2
1822,sqwa¹⁴,nsqwa¹⁴,V;HAB;SG;3,4,2
1823,ndlyu¹,ndlyu¹ renq²⁴,V;PFV;PL;3,4,2
1824,yqo²,ntyqo² wan¹,V;PROG;PL;2,4,2
1825,yta⁴,ytan⁴,V;PFV;SG;1,4,2
1826,xqan¹,xqan⁴,V;PFV;SG;1,4,2
1827,sqwa¹⁴,sqwa¹⁴ wan⁰,V;PROSP;PL;2,4,2
1828,ntsu⁴²,ntsu⁴² wan⁴,V;PFV;PL;2,4,2
1829,skwen¹,skwen¹ wan²⁴,V;PFV;PL;2,4,2
1830,nlyu¹,nlyu²⁰,V;HAB;SG;3,4,2
1831,slaq¹,slanq⁴,V;PFV;SG;1,4,2
1832,sta¹,stan²⁰an³²,V;PROSP;PL;1+INCL,4,2
1833,lqa³,ntqa³,V;PROG;SG;3,4,2
1834,ylaq⁴,ylaq⁴ renq⁴,V;PFV;PL;3,4,2
1835,skwan²,skwan²,V;PFV;SG;3,4,2
1836,xta¹,nstan² wa⁴²,V;PROG;PL;1+EXCL,4,2
1837,ywi⁴²,kjwi⁴²,V;PROSP;SG;2,4,2
1838,swi²⁰,nswen⁴,V;HAB;SG;1,4,2
1839,sqwa¹⁴,sqwa¹⁴ renq⁰,V;PROSP;PL;3,4,2
1840,snyaq¹,snyaq¹renq²⁴,V;PFV;PL;3,4,2
1841,skwan⁴,nxkwan²⁰ wa⁴²,V;HAB;PL;1+EXCL,4,2
1842,jinyiq²,ynyinq¹⁴,V;PROSP;PL;1+INCL,4,2
1843,nlyu¹,nlyon²⁰,V;PFV;SG;1,4,2
1844,ngyla³,kilan³,V;PROSP;SG;1,4,2
1845,sti⁴,nstyin⁴ renq⁴,V;HAB;PL;3,4,2
1846,ykwen²,ykwen²en¹,V;PFV;PL;1+INCL,4,2
1847,lqa³,lqan⁴⁰,V;PFV;SG;1,4,2
1848,sqan¹,ntsqan²⁰an³²,V;HAB;PL;1+INCL,4,2
1849,xta¹,nxstan¹⁴,V;HAB;SG;3,4,2
1850,naq¹,nnaq⁴²,V;PROG;SG;2,4,2
1851,yqwe²,kqwen¹⁴,V;PROSP;PL;1+INCL,4,2
1852,xti²⁰,nxti⁴²,V;HAB;SG;2,4,2
1853,nxin⁴²,nxin⁴,V;HAB;SG;1,4,2
1854,xkwen¹⁴,xkwen¹⁴,V;PROSP;SG;3,4,2
1855,ntsa²⁴,ntsa²⁴,V;PFV;SG;3,4,2
1856,qen⁴²,qe²⁴,V;PROSP;SG;3,4,2
1857,xka²⁴,xka²⁴ wan³²,V;PROSP;PL;2,4,2
1858,ntsu⁴²,ntsu³²,V;PROG;SG;2,4,2
1859,ytiq⁴,ntyiq⁴,V;HAB;SG;3,4,2
1860,yqan⁴²,ntyqan³²,V;PROG;SG;2,4,2
1861,son³,son⁴⁰,V;PFV;SG;2,4,2
1862,lo²⁴,nlo¹,V;PROG;SG;3,4,2
1863,qya³,qyan⁴⁰,V;PFV;SG;1,4,2
1864,ntaq³,ktaq¹⁴ wan⁰,V;PROSP;PL;2,4,2
1865,lu¹,nlon¹on¹,V;PROG;PL;1+INCL,4,2
1866,xkuq²,nxkonq²⁰,V;HAB;SG;1,4,2
1867,ngwa²,ka²⁴ wa⁴²,V;PROSP;PL;1+EXCL,4,2
1868,nlyu¹,nlyu¹ wan²⁴,V;PROG;PL;2,4,2
1869,yjwiq²,kjwiq²⁰,V;PROSP;SG;2,4,2
1870,ntykwen³,ntykwen⁴⁰,V;PFV;SG;1,4,2
1871,ngwa²,kan²⁴,V;PROSP;PL;1+INCL,4,2
1872,sqi²,xqi¹⁴⁰ renq¹,V;PROSP;PL;3,4,2
1873,ntqen¹,tyqin⁴²,V;PROSP;SG;2,4,2
1874,sqan¹,sqan²⁰,V;PROSP;SG;3,4,2
1875,xlyu⁴²,xlyu²⁴ renq⁴,V;PROSP;PL;3,4,2
1876,ntsa²⁴,ntsa⁴²,V;HAB;SG;2,4,2
1877,xka²⁴,nxkan¹⁰,V;PROG;PL;1+INCL,4,2
1878,yqo²,ntyqon¹⁴,V;HAB;PL;1+INCL,4,2
1879,nglu³,klu¹⁴ renq⁰,V;PROSP;PL;3,4,2
1880,ngyla³,xla³ renq²⁴,V;PFV;PL;3,4,2
1881,sqyu¹,sqyon⁴,V;PFV;SG;1,4,2
1882,lo²⁴,lo²⁴,V;PFV;SG;3,4,2
1883,sqwe¹⁴,sqwe¹⁴⁰ wa⁴²,V;PFV;PL;1+EXCL,4,2
1884,styi¹,nstyin¹in¹,V;PROG;PL;1+INCL,4,2
1885,ntqo¹,ntqo⁴²,V;PFV;SG;2,4,2
1886,nkqwa¹,nkqwa¹ wa⁴²,V;PROG;PL;1+EXCL,4,2
1887,sqwe¹⁴,sqwen¹⁴,V;PFV;PL;1+INCL,4,2
1888,ntaq³,ntaq¹⁴⁰ wa⁴²,V;HAB;PL;1+EXCL,4,2
1889,ntiqi¹,ntiqi²⁰ renq²⁴,V;HAB;PL;3,4,2
1890,sti⁴,styin⁴ wa⁴²,V;PROSP;PL;1+EXCL,4,2
1891,saq²,nsaq¹⁴ renq⁰,V;HAB;PL;3,4,2
1892,naq¹⁴,nnyaq¹⁴ renq⁰,V;HAB;PL;3,4,2
1893,ntykaq¹,ntykanq⁴,V;PFV;SG;1,4,2
1894,ngyla³,xla³ wan²⁴,V;PFV;PL;2,4,2
1895,ylaq⁴,nlyanq²⁴an³²,V;HAB;PL;1+INCL,4,2
1896,ylu³,ylon²on¹,V;PFV;PL;1+INCL,4,2
1897,nyi¹⁴,nnyin⁴⁰,V;HAB;SG;1,4,2
1898,nkeq³,ntykeq¹,V;PROG;SG;2,4,2
1899,lya¹⁴,nlyan⁴⁰,V;HAB;SG;1,4,2
1900,ne¹⁴,nni¹ renq⁰,V;PROG;PL;3,4,2
1901,qen⁴,ntyqin⁴²,V;HAB;SG;2,4,2
1902,sqna¹,nsqna⁴²,V;PROG;SG;2,4,2
1903,nkya⁴²,ngya²⁴,V;PROG;SG;3,4,2
1904,ntyqya¹,ntyqya¹,V;PROG;SG;3,4,2
1905,jwi³,jwi³ wan²⁴,V;PFV;PL;2,4,2
1906,lu¹,lu¹,V;PFV;SG;3,4,2
1907,ne⁴²,nnen¹⁴,V;HAB;SG;1,4,2
1908,xqwa¹⁰,xqwan¹⁰,V;PROSP;PL;1+INCL,4,2
1909,nxi²,nxin⁴⁰,V;HAB;SG;1,4,2
1910,sqan¹,sqan¹,V;PFV;SG;3,4,2
1911,qne¹,qne¹ renq²⁴,V;PFV;PL;3,4,2
