,lemma,form,tags,family,language
0,billige,billige,V;NFIN;ACT,1,2
474,loppetjans,loppetjanserne,N;NOM;DEF;PL,1,2
475,vabel,vablers,N;GEN;INDF;PL,1,2
476,kommune,kommune,N;NOM;INDF;SG,1,2
477,talje,talje,N;NOM;INDF;SG,1,2
478,videnskabsmand,videnskabsmands,N;GEN;INDF;SG,1,2
479,agern,agern,N;NOM;INDF;SG,1,2
480,haj,hajs,N;GEN;INDF;SG,1,2
481,kriterium,kriteriernes,N;NOM;DEF;PL,1,2
482,brudepige,brudepige,N;NOM;INDF;SG,1,2
483,huskat,huskatte,N;NOM;INDF;PL,1,2
484,spænding,spænding,N;NOM;INDF;SG,1,2
485,konference,konferencers,N;GEN;INDF;PL,1,2
486,porse,porsen,N;NOM;DEF;SG,1,2
487,ordinere,ordinere,V;NFIN;ACT,1,2
488,parfume,parfumens,N;NOM;DEF;SG,1,2
489,monsun,monsunens,N;NOM;DEF;SG,1,2
490,silikat,silikaternes,N;NOM;DEF;PL,1,2
491,kødspiser,kødspisers,N;GEN;INDF;SG,1,2
492,planche,planchernes,N;NOM;DEF;PL,1,2
493,drue,druernes,N;NOM;DEF;PL,1,2
494,vegetar,vegetarens,N;NOM;DEF;SG,1,2
495,kommutere,kommuterende,V.PTCP;PRS;ACT,1,2
496,bamse,bamsen,N;NOM;DEF;SG,1,2
497,metatese,metateser,N;NOM;INDF;PL,1,2
498,pingvin,pingvinerne,N;NOM;DEF;PL,1,2
499,knald,knaldene,N;NOM;DEF;PL,1,2
500,dansker,danskerens,N;NOM;DEF;SG,1,2
501,revers,reversernes,N;NOM;DEF;PL,1,2
502,piccolo,piccoloen,N;NOM;DEF;SG,1,2
503,and,ænderne,N;NOM;DEF;PL,1,2
504,hymne,hymnernes,N;NOM;DEF;PL,1,2
505,mundharpe,mundharpen,N;NOM;DEF;SG,1,2
506,stol,stole,N;NOM;INDF;PL,1,2
507,gennembrud,gennembruds,N;GEN;INDF;SG,1,2
508,bageri,bageriers,N;GEN;INDF;PL,1,2
509,resume,resumeer,N;NOM;INDF;PL,1,2
510,violin,violins,N;GEN;INDF;SG,1,2
511,skudår,skudåret,N;NOM;DEF;SG,1,2
512,bil,bil,N;NOM;INDF;SG,1,2
513,tanke,tankerne,N;NOM;DEF;PL,1,2
514,paryk,paryks,N;GEN;INDF;SG,1,2
515,klovn,klovnene,N;NOM;DEF;PL,1,2
516,datolinje,datolinjers,N;GEN;INDF;PL,1,2
517,pingvin,pingvins,N;GEN;INDF;SG,1,2
518,parabolantenne,parabolantenners,N;GEN;INDF;PL,1,2
519,storetå,storetæer,N;NOM;INDF;PL,1,2
520,kurv,kurvene,N;NOM;DEF;PL,1,2
521,politibetjent,politibetjenten,N;NOM;DEF;SG,1,2
522,verdensstjerne,verdensstjerne,N;NOM;INDF;SG,1,2
523,forklare,forklaret,V.PTCP;PST;PASS,1,2
524,mandag,mandagene,N;NOM;DEF;PL,1,2
525,skuldertræk,skuldertrækkenes,N;NOM;DEF;PL,1,2
526,måneformørkelse,måneformørkelser,N;NOM;INDF;PL,1,2
527,ordinaltal,ordinaltals,N;GEN;INDF;PL,1,2
528,væggelus,væggelusen,N;NOM;DEF;SG,1,2
529,marked,markederne,N;NOM;DEF;PL,1,2
530,foregangsmand,foregangsmænd,N;NOM;INDF;PL,1,2
531,himmel,himles,N;GEN;INDF;PL,1,2
532,lån,lånet,N;NOM;DEF;SG,1,2
533,chauffør,chaufførs,N;GEN;INDF;SG,1,2
534,ordre,ordrer,N;NOM;INDF;PL,1,2
535,marinere,mariner,V;IMP;ACT,1,2
536,tusind,tusind,N;NOM;INDF;SG,1,2
537,nævn,nævnenes,N;NOM;DEF;PL,1,2
538,busk,buskens,N;NOM;DEF;SG,1,2
539,monsun,monsunernes,N;NOM;DEF;PL,1,2
540,dryp,dryppene,N;NOM;DEF;PL,1,2
541,hvalp,hvalpe,N;NOM;INDF;PL,1,2
542,mysli,mysliens,N;NOM;DEF;SG,1,2
543,frimærke,frimærker,N;NOM;INDF;PL,1,2
544,etape,etaper,N;NOM;INDF;PL,1,2
545,behov,behovs,N;GEN;INDF;SG,1,2
546,snedker,snedkerne,N;NOM;DEF;PL,1,2
547,vandfarve,vandfarves,N;GEN;INDF;SG,1,2
548,mængdetal,mængdetallets,N;NOM;DEF;SG,1,2
549,æblekerne,æblekernen,N;NOM;DEF;SG,1,2
550,æbleskive,æbleskive,N;NOM;INDF;SG,1,2
551,ubåd,ubåds,N;GEN;INDF;SG,1,2
552,kile,kilerne,N;NOM;DEF;PL,1,2
553,udskud,udskuddets,N;NOM;DEF;SG,1,2
554,aforisme,aforisme,N;NOM;INDF;SG,1,2
555,anæstesi,anæstesier,N;NOM;INDF;PL,1,2
556,motorvej,motorvej,N;NOM;INDF;SG,1,2
557,komplimentere,komplimenteredes,V;IND;PST;PASS,1,2
558,helgen,helgener,N;NOM;INDF;PL,1,2
559,løg,løgene,N;NOM;DEF;PL,1,2
560,komposition,kompositionernes,N;NOM;DEF;PL,1,2
561,forklare,forklaredes,V;IND;PST;PASS,1,2
562,flamme,flammers,N;GEN;INDF;PL,1,2
563,mønster,mønstrenes,N;NOM;DEF;PL,1,2
564,ståsted,ståstederne,N;NOM;DEF;PL,1,2
565,broccoli,broccoli,N;NOM;INDF;SG,1,2
566,kusine,kusinernes,N;NOM;DEF;PL,1,2
567,bryn,bryn,N;NOM;INDF;SG,1,2
568,flagermus,flagermusenes,N;NOM;DEF;PL,1,2
569,fuchsia,fuchsiaens,N;NOM;DEF;SG,1,2
570,ordenstal,ordenstallets,N;NOM;DEF;SG,1,2
571,tysker,tyskers,N;GEN;INDF;SG,1,2
572,kanariefugl,kanariefugle,N;NOM;INDF;PL,1,2
573,mountainbike,mountainbikens,N;NOM;DEF;SG,1,2
574,hospital,hospitaler,N;NOM;INDF;PL,1,2
575,danserinde,danserinders,N;GEN;INDF;PL,1,2
576,trappe,trappens,N;NOM;DEF;SG,1,2
577,zebrafinke,zebrafinker,N;NOM;INDF;PL,1,2
578,vaffel,vaffels,N;GEN;INDF;SG,1,2
579,kaptajn,kaptajnernes,N;NOM;DEF;PL,1,2
580,mafiafamilie,mafiafamilie,N;NOM;INDF;SG,1,2
581,strå,strås,N;GEN;INDF;PL,1,2
582,hofteholder,hofteholderes,N;GEN;INDF;PL,1,2
583,præsident,præsidenternes,N;NOM;DEF;PL,1,2
584,blomst,blomster,N;NOM;INDF;PL,1,2
585,recept,recepten,N;NOM;DEF;SG,1,2
586,dispositionsmængde,dispositionsmængde,N;NOM;INDF;SG,1,2
587,kulturrevolution,kulturrevolutions,N;GEN;INDF;SG,1,2
588,metal,metal,N;NOM;INDF;SG,1,2
589,fjæs,fjæs,N;NOM;INDF;SG,1,2
590,konservatorium,konservatoriumers,N;GEN;INDF;PL,1,2
591,stavkirke,stavkirkernes,N;NOM;DEF;PL,1,2
592,jubilæum,jubilæernes,N;NOM;DEF;PL,1,2
593,manual,manualen,N;NOM;DEF;SG,1,2
594,tante,tanterne,N;NOM;DEF;PL,1,2
595,hø,hø,N;NOM;INDF;PL,1,2
596,sværd,sværdets,N;NOM;DEF;SG,1,2
597,kasseapparat,kasseapparaterne,N;NOM;DEF;PL,1,2
598,dialekt,dialekterne,N;NOM;DEF;PL,1,2
599,fjende,fjenderne,N;NOM;DEF;PL,1,2
600,dørmåtte,dørmåtter,N;NOM;INDF;PL,1,2
601,genfærd,genfærds,N;GEN;INDF;PL,1,2
602,rambuk,rambukke,N;NOM;INDF;PL,1,2
603,lufthavn,lufthavnens,N;NOM;DEF;SG,1,2
604,kup,kuppet,N;NOM;DEF;SG,1,2
605,gabestok,gabestokken,N;NOM;DEF;SG,1,2
606,klarinet,klarinetters,N;GEN;INDF;PL,1,2
607,granit,granits,N;GEN;INDF;SG,1,2
608,afsnit,afsnit,N;NOM;INDF;SG,1,2
609,dandere,dandere,V;NFIN;ACT,1,2
610,væske,væsken,N;NOM;DEF;SG,1,2
611,skud,skuddenes,N;NOM;DEF;PL,1,2
612,plombere,plomberende,V.PTCP;PRS;ACT,1,2
613,harpun,harpuners,N;GEN;INDF;PL,1,2
614,spilfigur,spilfigur,N;NOM;INDF;SG,1,2
615,pund,punds,N;GEN;INDF;PL,1,2
616,blodplade,blodplade,N;NOM;INDF;SG,1,2
617,riffel,riffels,N;GEN;INDF;SG,1,2
618,hvidløg,hvidløg,N;NOM;INDF;SG,1,2
619,delegat,delegater,N;NOM;INDF;PL,1,2
620,tur,turenes,N;NOM;DEF;PL,1,2
621,afkom,afkoms,N;GEN;INDF;SG,1,2
622,kusse,kussers,N;GEN;INDF;PL,1,2
623,weekend,weekend,N;NOM;INDF;SG,1,2
624,klaver,klaveret,N;NOM;DEF;SG,1,2
625,certifikat,certifikater,N;NOM;INDF;PL,1,2
626,database,databases,N;GEN;INDF;SG,1,2
627,angreb,angrebets,N;NOM;DEF;SG,1,2
628,cigaretpakke,cigaretpakken,N;NOM;DEF;SG,1,2
629,konspirationsteori,konspirationsteorien,N;NOM;DEF;SG,1,2
630,filosof,filosoffernes,N;NOM;DEF;PL,1,2
631,landskab,landskabet,N;NOM;DEF;SG,1,2
632,asteroide,asteroidernes,N;NOM;DEF;PL,1,2
633,fjols,fjolsers,N;GEN;INDF;PL,1,2
634,androide,androiden,N;NOM;DEF;SG,1,2
635,brunsviger,brunsvigeres,N;GEN;INDF;PL,1,2
636,akkord,akkorders,N;GEN;INDF;PL,1,2
637,rundsav,rundsavenes,N;NOM;DEF;PL,1,2
638,pendant,pendanter,N;NOM;INDF;PL,1,2
639,løb,løbets,N;NOM;DEF;SG,1,2
640,advent,adventers,N;GEN;INDF;PL,1,2
641,skjorte,skjorterne,N;NOM;DEF;PL,1,2
642,ridder,ridderen,N;NOM;DEF;SG,1,2
643,adamsæble,adamsæbler,N;NOM;INDF;PL,1,2
644,komplimentere,komplimentere,V;NFIN;ACT,1,2
645,spiserør,spiserørets,N;NOM;DEF;SG,1,2
646,terapeut,terapeuts,N;GEN;INDF;SG,1,2
647,anarki,anarkiet,N;NOM;DEF;SG,1,2
648,amerikaner,amerikaneren,N;NOM;DEF;SG,1,2
649,storetå,storetåen,N;NOM;DEF;SG,1,2
650,lomme,lomme,N;NOM;INDF;SG,1,2
651,fodre,fodrer,V;IND;PRS;ACT,1,2
652,hyæne,hyæners,N;GEN;INDF;PL,1,2
653,vadested,vadesteds,N;GEN;INDF;SG,1,2
654,seraf,serafs,N;GEN;INDF;SG,1,2
655,bon,bons,N;GEN;INDF;SG,1,2
656,kutyme,kutymen,N;NOM;DEF;SG,1,2
657,gebyr,gebyr,N;NOM;INDF;SG,1,2
658,betydning,betydning,N;NOM;INDF;SG,1,2
659,grundled,grundled,N;NOM;INDF;SG,1,2
660,vandfald,vandfaldenes,N;NOM;DEF;PL,1,2
661,hus,hus,N;NOM;INDF;SG,1,2
662,skyllemiddel,skyllemiddels,N;GEN;INDF;SG,1,2
663,trækfugl,trækfugls,N;GEN;INDF;SG,1,2
664,karamel,karamellens,N;NOM;DEF;SG,1,2
665,libaneser,libaneseren,N;NOM;DEF;SG,1,2
666,proton,protoners,N;GEN;INDF;PL,1,2
667,hviderusser,hviderussers,N;GEN;INDF;SG,1,2
668,fe,feers,N;GEN;INDF;PL,1,2
669,forbier,forbiernes,N;NOM;DEF;PL,1,2
670,emir,emirer,N;NOM;INDF;PL,1,2
671,musikpædagogik,musikpædagogikkers,N;GEN;INDF;PL,1,2
672,globe,globe,N;NOM;INDF;SG,1,2
673,karavane,karavanes,N;GEN;INDF;SG,1,2
674,esplanade,esplanaders,N;GEN;INDF;PL,1,2
675,skræddermester,skræddermester,N;NOM;INDF;SG,1,2
676,atom,atom,N;NOM;INDF;SG,1,2
677,tydeliggørelse,tydeliggørelserne,N;NOM;DEF;PL,1,2
678,apotek,apoteket,N;NOM;DEF;SG,1,2
679,fårehund,fårehunds,N;GEN;INDF;SG,1,2
680,diagonal,diagonals,N;GEN;INDF;SG,1,2
681,hvidvin,hvidvinens,N;NOM;DEF;SG,1,2
682,vakuum,vakuummet,N;NOM;DEF;SG,1,2
683,lydord,lydordets,N;NOM;DEF;SG,1,2
684,persienne,persienners,N;GEN;INDF;PL,1,2
685,døgn,døgns,N;GEN;INDF;PL,1,2
686,komtesse,komtessers,N;GEN;INDF;PL,1,2
687,hoppe,hopperne,N;NOM;DEF;PL,1,2
688,blender,blendere,N;NOM;INDF;PL,1,2
689,introduktion,introduktioners,N;GEN;INDF;PL,1,2
690,falafel,falafler,N;NOM;INDF;PL,1,2
691,genotype,genotype,N;NOM;INDF;SG,1,2
692,stofmisbrug,stofmisbrugene,N;NOM;DEF;PL,1,2
693,føn,føners,N;GEN;INDF;PL,1,2
694,meter,meternes,N;NOM;DEF;PL,1,2
695,liv,livenes,N;NOM;DEF;PL,1,2
696,fodring,fodringers,N;GEN;INDF;PL,1,2
697,natugle,natuglernes,N;NOM;DEF;PL,1,2
698,ressource,ressource,N;NOM;INDF;SG,1,2
699,harmonika,harmonikaernes,N;NOM;DEF;PL,1,2
700,barnløshed,barnløshedens,N;NOM;DEF;SG,1,2
701,høste,høst,V;IMP;ACT,1,2
702,fjende,fjenden,N;NOM;DEF;SG,1,2
703,juletræ,juletræer,N;NOM;INDF;PL,1,2
704,ytring,ytrings,N;GEN;INDF;SG,1,2
705,møl,møllets,N;NOM;DEF;SG,1,2
706,århusianer,århusianer,N;NOM;INDF;SG,1,2
707,samleje,samlejet,N;NOM;DEF;SG,1,2
708,danserinde,danserindes,N;GEN;INDF;SG,1,2
709,æbleskive,æbleskives,N;GEN;INDF;SG,1,2
710,knurhår,knurhårenes,N;NOM;DEF;PL,1,2
711,hydrolog,hydrologer,N;NOM;INDF;PL,1,2
712,tændstik,tændstikker,N;NOM;INDF;PL,1,2
713,pyrrhussejr,pyrrhussejre,N;NOM;INDF;PL,1,2
714,tankskib,tankskib,N;NOM;INDF;SG,1,2
715,musikgruppe,musikgruppernes,N;NOM;DEF;PL,1,2
716,korps,korpsenes,N;NOM;DEF;PL,1,2
717,brise,briserne,N;NOM;DEF;PL,1,2
718,newzealænder,newzealænderne,N;NOM;DEF;PL,1,2
719,højskole,højskolerne,N;NOM;DEF;PL,1,2
720,palæstinenser,palæstinensers,N;GEN;INDF;SG,1,2
721,strømpe,strømpers,N;GEN;INDF;PL,1,2
722,chimpanse,chimpansen,N;NOM;DEF;SG,1,2
723,niece,niecers,N;GEN;INDF;PL,1,2
724,silikat,silikat,N;NOM;INDF;SG,1,2
725,snog,snoges,N;GEN;INDF;PL,1,2
726,gratismagasin,gratismagasinernes,N;NOM;DEF;PL,1,2
727,distance,distancens,N;NOM;DEF;SG,1,2
728,tøffelhelt,tøffelhelte,N;NOM;INDF;PL,1,2
729,tvivl,tvivl,N;NOM;INDF;PL,1,2
730,kemiker,kemikere,N;NOM;INDF;PL,1,2
731,delstat,delstaternes,N;NOM;DEF;PL,1,2
732,wc-rulle,wc-rullernes,N;NOM;DEF;PL,1,2
733,skueproces,skueprocesser,N;NOM;INDF;PL,1,2
734,klient,klient,N;NOM;INDF;SG,1,2
735,bankkonto,bankkontoens,N;NOM;DEF;SG,1,2
736,kejserinde,kejserindes,N;GEN;INDF;SG,1,2
737,bølgelængde,bølgelængders,N;GEN;INDF;PL,1,2
738,musikinstrument,musikinstrumenter,N;NOM;INDF;PL,1,2
739,padde,padder,N;NOM;INDF;PL,1,2
740,grundlov,grundlovs,N;GEN;INDF;SG,1,2
741,annihilere,annihilerende,V.PTCP;PRS;ACT,1,2
742,hestesko,hesteskos,N;GEN;INDF;PL,1,2
743,mariehøne,mariehøne,N;NOM;INDF;SG,1,2
744,vasal,vasallernes,N;NOM;DEF;PL,1,2
745,stinkdyr,stinkdyrs,N;GEN;INDF;SG,1,2
746,butik,butikkernes,N;NOM;DEF;PL,1,2
747,collie,collier,N;NOM;INDF;PL,1,2
748,rude,ruden,N;NOM;DEF;SG,1,2
749,advarsel,advarslerne,N;NOM;DEF;PL,1,2
750,sortering,sortering,N;NOM;INDF;SG,1,2
751,grapefrugt,grapefrugtens,N;NOM;DEF;SG,1,2
752,distrahere,distraheredes,V;IND;PST;PASS,1,2
753,produkt,produkterne,N;NOM;DEF;PL,1,2
754,tese,tesers,N;GEN;INDF;PL,1,2
755,kurs,kurserne,N;NOM;DEF;PL,1,2
756,dukke,dukker,N;NOM;INDF;PL,1,2
757,agerhøne,agerhønen,N;NOM;DEF;SG,1,2
758,kaffebønne,kaffebønnen,N;NOM;DEF;SG,1,2
759,hud,hudernes,N;NOM;DEF;PL,1,2
760,veganer,veganer,N;NOM;INDF;SG,1,2
761,gudbarn,gudbarns,N;GEN;INDF;SG,1,2
762,diskotek,diskotekets,N;NOM;DEF;SG,1,2
763,albino,albino,N;NOM;INDF;SG,1,2
764,prins,prinsernes,N;NOM;DEF;PL,1,2
765,kølle,kølle,N;NOM;INDF;SG,1,2
766,metamorfose,metamorfosen,N;NOM;DEF;SG,1,2
767,suffiks,suffiksets,N;NOM;DEF;SG,1,2
768,måne,månes,N;GEN;INDF;SG,1,2
769,rubin,rubinens,N;NOM;DEF;SG,1,2
770,havfrue,havfruer,N;NOM;INDF;PL,1,2
771,diller,dilleren,N;NOM;DEF;SG,1,2
772,seer,seer,N;NOM;INDF;SG,1,2
773,gamer,gamere,N;NOM;INDF;PL,1,2
774,medie,mediernes,N;NOM;DEF;PL,1,2
775,krystallisere,krystalliser,V;IMP;ACT,1,2
776,terzine,terzinens,N;NOM;DEF;SG,1,2
777,betydning,betydninger,N;NOM;INDF;PL,1,2
778,rævegrav,rævegrave,N;NOM;INDF;PL,1,2
779,marked,markedets,N;NOM;DEF;SG,1,2
780,mutagen,mutagenerne,N;NOM;DEF;PL,1,2
781,strube,strubernes,N;NOM;DEF;PL,1,2
782,tiendedel,tiendedelens,N;NOM;DEF;SG,1,2
783,udsagnsled,udsagnsleds,N;GEN;INDF;PL,1,2
784,landkrabbe,landkrabben,N;NOM;DEF;SG,1,2
785,peber,peberespebres,N;GEN;INDF;PL,1,2
786,grynt,gryntene,N;NOM;DEF;PL,1,2
787,kongruens,kongruenser,N;NOM;INDF;PL,1,2
788,solsystem,solsystemernes,N;NOM;DEF;PL,1,2
789,enhed,enhed,N;NOM;INDF;SG,1,2
790,postkort,postkortene,N;NOM;DEF;PL,1,2
791,mandebøde,mandebødes,N;GEN;INDF;SG,1,2
792,sjal,sjalets,N;NOM;DEF;SG,1,2
793,grundled,grundled,N;NOM;INDF;PL,1,2
794,kvantificere,kvantificer,V;IMP;ACT,1,2
795,monarki,monarkiet,N;NOM;DEF;SG,1,2
796,urin,uriner,N;NOM;INDF;PL,1,2
797,neuron,neuronerne,N;NOM;DEF;PL,1,2
798,massakre,massakrernes,N;NOM;DEF;PL,1,2
799,pilot,piloternes,N;NOM;DEF;PL,1,2
800,natur,natur,N;NOM;INDF;SG,1,2
801,mole,moler,N;NOM;INDF;PL,1,2
802,askebæger,askebægeret,N;NOM;DEF;SG,1,2
803,sportsserie,sportsseriers,N;GEN;INDF;PL,1,2
804,græker,grækerne,N;NOM;DEF;PL,1,2
805,konflikt,konflikter,N;NOM;INDF;PL,1,2
806,graviditet,graviditeter,N;NOM;INDF;PL,1,2
807,gnu,gnu,N;NOM;INDF;SG,1,2
808,ror,ror,N;NOM;INDF;PL,1,2
809,musikalbum,musikalbummet,N;NOM;DEF;SG,1,2
810,skalerbarhed,skalerbarheds,N;GEN;INDF;SG,1,2
811,rensdyr,rensdyrene,N;NOM;DEF;PL,1,2
812,laks,laks',N;GEN;INDF;PL,1,2
813,kilder,kildernes,N;NOM;DEF;PL,1,2
814,brand,brandes,N;GEN;INDF;PL,1,2
815,arne,arnerne,N;NOM;DEF;PL,1,2
816,valg,valgets,N;NOM;DEF;SG,1,2
817,falafel,falafel,N;NOM;INDF;SG,1,2
818,klimaforandring,klimaforandringens,N;NOM;DEF;SG,1,2
819,forudsætning,forudsætningers,N;GEN;INDF;PL,1,2
820,freske,freske,N;NOM;INDF;SG,1,2
821,sulfat,sulfaters,N;GEN;INDF;PL,1,2
822,elfenbenstårn,elfenbenstårne,N;NOM;INDF;PL,1,2
823,græsslåmaskine,græsslåmaskiners,N;GEN;INDF;PL,1,2
824,fluepapir,fluepapirernes,N;NOM;DEF;PL,1,2
825,disciplin,disciplin,N;NOM;INDF;SG,1,2
826,kontakt,kontakters,N;GEN;INDF;PL,1,2
827,øge,øgedes,V;IND;PST;PASS,1,2
828,link,linkets,N;NOM;DEF;SG,1,2
829,mareridt,mareridtene,N;NOM;DEF;PL,1,2
830,hus,husets,N;NOM;DEF;SG,1,2
831,bil,bilens,N;NOM;DEF;SG,1,2
832,gelé,geléernes,N;NOM;DEF;PL,1,2
833,harpun,harpuner,N;NOM;INDF;PL,1,2
834,perker,perkerne,N;NOM;DEF;PL,1,2
835,symfoni,symfoni,N;NOM;INDF;SG,1,2
836,babylem,babylemmens,N;NOM;DEF;SG,1,2
837,immigration,immigrationens,N;NOM;DEF;SG,1,2
838,byttehandel,byttehandlens,N;NOM;DEF;SG,1,2
839,abrikostræ,abrikostræer,N;NOM;INDF;PL,1,2
840,isvaffel,isvaflernes,N;NOM;DEF;PL,1,2
841,helligdag,helligdagenes,N;NOM;DEF;PL,1,2
842,purere,pureret,V.PTCP;PST;PASS,1,2
843,ferie,feries,N;GEN;INDF;SG,1,2
844,rat,rattets,N;NOM;DEF;SG,1,2
845,sarkasme,sarkasmernes,N;NOM;DEF;PL,1,2
846,maksime,maksimes,N;GEN;INDF;SG,1,2
847,konvoj,konvojers,N;GEN;INDF;PL,1,2
848,interessent,interessentens,N;NOM;DEF;SG,1,2
849,breche,brecherne,N;NOM;DEF;PL,1,2
850,åre,åre,N;NOM;INDF;SG,1,2
851,aften,aftenerneaftnerne,N;NOM;DEF;PL,1,2
852,cigar,cigarers,N;GEN;INDF;PL,1,2
853,prins,prins,N;NOM;INDF;SG,1,2
854,julelys,julelysene,N;NOM;DEF;PL,1,2
855,voldtægt,voldtægtens,N;NOM;DEF;SG,1,2
856,karpe,karpernes,N;NOM;DEF;PL,1,2
857,fingerspids,fingerspids',N;GEN;INDF;SG,1,2
858,kaktus,kaktussernes,N;NOM;DEF;PL,1,2
859,mutant,mutants,N;GEN;INDF;SG,1,2
860,aforisme,aforismen,N;NOM;DEF;SG,1,2
861,vane,vanerne,N;NOM;DEF;PL,1,2
862,dekoration,dekorationens,N;NOM;DEF;SG,1,2
863,tvivl,tvivl,N;NOM;INDF;SG,1,2
864,kniv,knivenes,N;NOM;DEF;PL,1,2
865,danskvand,danskvander,N;NOM;INDF;PL,1,2
866,droge,drogens,N;NOM;DEF;SG,1,2
867,plakat,plakaterne,N;NOM;DEF;PL,1,2
868,pedel,pedel,N;NOM;INDF;SG,1,2
869,genotype,genotypens,N;NOM;DEF;SG,1,2
870,tolvfingertarm,tolvfingertarmen,N;NOM;DEF;SG,1,2
871,kurere,kureredes,V;IND;PST;PASS,1,2
872,laste,laste,V;NFIN;ACT,1,2
873,hustru,hustruers,N;GEN;INDF;PL,1,2
874,slurk,slurks,N;GEN;INDF;SG,1,2
875,opfostre,opfostret,V.PTCP;PST;PASS,1,2
876,sværd,sværd,N;NOM;INDF;SG,1,2
877,facon,faconen,N;NOM;DEF;SG,1,2
878,trækharmonika,trækharmonikaen,N;NOM;DEF;SG,1,2
879,bus,busser,N;NOM;INDF;PL,1,2
880,altmuligmand,altmuligmand,N;NOM;INDF;SG,1,2
881,synonymordbog,synonymordbøgers,N;GEN;INDF;PL,1,2
882,unge,ungerne,N;NOM;DEF;PL,1,2
883,musikgenre,musikgenren,N;NOM;DEF;SG,1,2
884,krise,krisen,N;NOM;DEF;SG,1,2
885,kineser,kineser,N;NOM;INDF;SG,1,2
886,isvaffel,isvaflens,N;NOM;DEF;SG,1,2
887,broccoli,broccolien,N;NOM;DEF;SG,1,2
888,asiat,asiaternes,N;NOM;DEF;PL,1,2
889,bagsæde,bagsæde,N;NOM;INDF;SG,1,2
890,karotin,karotiner,N;NOM;INDF;PL,1,2
891,rygrad,rygrades,N;GEN;INDF;PL,1,2
892,illusion,illusionen,N;NOM;DEF;SG,1,2
893,kastanje,kastanjerne,N;NOM;DEF;PL,1,2
894,midnat,midnattens,N;NOM;DEF;SG,1,2
895,kniv,knivs,N;GEN;INDF;SG,1,2
896,helhest,helhestene,N;NOM;DEF;PL,1,2
897,rollespil,rollespillene,N;NOM;DEF;PL,1,2
898,polygon,polygonen,N;NOM;DEF;SG,1,2
899,plakat,plakaternes,N;NOM;DEF;PL,1,2
900,sjæl,sjæle,N;NOM;INDF;PL,1,2
901,afsnit,afsnittene,N;NOM;DEF;PL,1,2
902,mandarin,mandarinen,N;NOM;DEF;SG,1,2
903,bøsse,bøssens,N;NOM;DEF;SG,1,2
904,bror,bror,N;NOM;INDF;SG,1,2
905,drej,drej,N;NOM;INDF;SG,1,2
906,kræse,kræsede,V;IND;PST;ACT,1,2
907,ståsted,ståsteders,N;GEN;INDF;PL,1,2
908,ekvipage,ekvipage,N;NOM;INDF;SG,1,2
909,hjælm,hjælms,N;GEN;INDF;SG,1,2
910,kaffekande,kaffekandens,N;NOM;DEF;SG,1,2
911,vandhund,vandhunde,N;NOM;INDF;PL,1,2
912,musikpædagogik,musikpædagogik,N;NOM;INDF;SG,1,2
913,kilder,kilderen,N;NOM;DEF;SG,1,2
914,myndighedsrepræsentant,myndighedsrepræsentanten,N;NOM;DEF;SG,1,2
915,agnostiker,agnostikeres,N;GEN;INDF;PL,1,2
916,mår,mårers,N;GEN;INDF;PL,1,2
917,pindsvin,pindsvin,N;NOM;INDF;PL,1,2
918,kondolere,kondolere,V;NFIN;ACT,1,2
919,ressource,ressourcerne,N;NOM;DEF;PL,1,2
920,mester,mestres,N;GEN;INDF;PL,1,2
921,stofmisbrug,stofmisbrugenes,N;NOM;DEF;PL,1,2
922,organisere,organiserer,V;IND;PRS;ACT,1,2
923,knagerække,knagerækkes,N;GEN;INDF;SG,1,2
924,kardinaltal,kardinaltals,N;GEN;INDF;SG,1,2
925,rhesusabe,rhesusabe,N;NOM;INDF;SG,1,2
926,klima,klimaets,N;NOM;DEF;SG,1,2
927,menage,menager,N;NOM;INDF;PL,1,2
928,kapers,kapers,N;NOM;INDF;SG,1,2
929,autokrati,autokratis,N;GEN;INDF;SG,1,2
930,vandbakkelse,vandbakkelser,N;NOM;INDF;PL,1,2
931,tangent,tangents,N;GEN;INDF;SG,1,2
932,palindrom,palindromer,N;NOM;INDF;PL,1,2
933,hytte,hytters,N;GEN;INDF;PL,1,2
934,hypnotisere,hypnotiser,V;IMP;ACT,1,2
935,flyttebil,flyttebilernes,N;NOM;DEF;PL,1,2
936,skifte,skiftes,N;GEN;INDF;SG,1,2
937,låg,lågets,N;NOM;DEF;SG,1,2
938,urinale,urinales,N;GEN;INDF;SG,1,2
939,zebrafinke,zebrafinkens,N;NOM;DEF;SG,1,2
940,muffe,muffers,N;GEN;INDF;PL,1,2
941,dekoration,dekoration,N;NOM;INDF;SG,1,2
942,union,unioner,N;NOM;INDF;PL,1,2
943,pennalhus,pennalhusene,N;NOM;DEF;PL,1,2
944,rødvin,rødvinenes,N;NOM;DEF;PL,1,2
945,æbletræ,æbletræ,N;NOM;INDF;SG,1,2
946,meter,meters,N;GEN;INDF;PL,1,2
947,jag,jagenes,N;NOM;DEF;PL,1,2
948,eritreer,eritreere,N;NOM;INDF;PL,1,2
949,kæledyr,kæledyrs,N;GEN;INDF;PL,1,2
950,numse,numser,N;NOM;INDF;PL,1,2
951,formelenhed,formelenhedens,N;NOM;DEF;SG,1,2
952,sydafrikaner,sydafrikaners,N;GEN;INDF;SG,1,2
953,medalje,medaljernes,N;NOM;DEF;PL,1,2
